#FromNodeId	ToNodeId	Weight
82893	6364	0.85
97516	59212	0.78
75525	48586	0.46
44085	26879	1.0
2661	22374	0.38
56609	71385	0.98
74687	81633	0.3
66439	34162	0.4
5141	32310	0.63
87879	49684	0.58
20287	48370	0.89
6872	46503	0.58
97157	66446	0.11
57750	70636	0.32
95775	29536	0.47
26677	35867	0.84
71852	59325	0.93
53001	30427	0.04
18319	33606	0.98
77206	7318	0.77
32397	45766	0.85
46463	6875	0.25
82670	48585	0.74
48204	43797	0.53
2207	309	0.24
89986	7723	0.11
28103	90172	0.69
36975	12965	0.12
88132	66449	0.19
68221	40980	0.52
73207	45127	0.95
92493	69178	0.52
82245	88718	0.13
13167	46345	0.5
60560	54842	0.3
15641	9291	0.31
27245	34941	0.72
32280	86888	1.0
70719	83646	0.05
15994	64905	0.35
43955	87117	0.55
10758	27414	0.4
75153	67107	0.45
38511	87533	0.56
58360	88720	0.99
95093	33460	0.72
40789	8222	0.32
80178	11397	0.19
41760	46618	0.06
64204	10517	0.24
83040	66753	0.82
64276	12159	1.0
74899	96350	0.64
22718	58936	0.46
46374	24111	0.6
53544	76939	0.84
74575	73160	0.54
32164	97089	0.03
20737	87023	0.72
40798	79299	0.76
34611	84977	0.78
93729	46545	0.67
65482	60694	0.84
36856	92616	0.62
66810	74715	0.87
88332	35079	0.25
66521	11520	0.63
65839	13647	0.92
74094	40184	0.72
78544	53302	0.98
95111	11914	0.54
54778	98314	0.19
46468	11981	0.61
18676	73116	0.59
38482	59266	0.14
67010	56895	0.69
4432	1469	0.9
9798	27162	0.05
73598	7167	0.87
14414	26889	0.72
27144	56066	0.47
85004	22171	0.44
43820	73301	0.03
1258	6833	0.25
4713	48628	0.3
5482	45688	0.56
46148	90572	0.82
95588	19663	0.9
78320	36313	0.95
21623	34802	0.49
2411	78487	0.61
25164	31301	0.13
10029	15308	0.4
21632	63578	0.78
5646	93558	0.24
38400	52463	0.69
28569	23734	0.58
5755	20017	0.15
14200	92247	0.91
69830	77105	0.73
19322	17589	0.66
76125	45412	0.5
96325	35050	0.45
18599	74976	0.77
50801	56195	0.83
84635	97504	0.29
48616	95587	0.85
75015	51528	0.9
60029	11414	0.68
31275	85738	0.26
11431	61627	0.88
49279	6858	0.79
90944	17453	0.89
13397	54597	0.21
8433	78585	0.69
48699	27255	0.84
21771	85716	0.93
7302	28776	0.69
51105	87911	0.68
41377	35517	0.28
99420	18533	0.21
38536	79884	0.67
46886	21039	0.43
40030	77727	0.89
10463	10917	0.61
39555	71359	0.1
86812	13043	0.58
56418	80054	0.04
80782	45561	0.06
36475	15105	0.82
28379	11567	0.91
53689	57752	0.25
69543	25794	0.61
71041	69796	0.03
62089	39451	0.21
41908	99675	0.95
39755	57725	0.69
90052	14515	0.24
3174	5554	0.28
14169	73724	0.06
3845	42682	0.58
58157	50808	0.35
24999	38877	0.39
21311	96853	0.8
72043	8380	0.7
58322	56075	0.67
92796	74310	0.42
50375	41584	0.36
39305	17739	0.95
77474	92054	0.12
56155	24212	0.78
73281	90759	0.44
68332	93816	0.31
22978	44785	0.36
32462	39721	0.55
49367	78494	0.56
96967	60093	0.42
12157	54349	0.06
62314	33734	0.1
16583	53342	0.64
455	67365	0.28
20249	68598	0.46
49004	96407	0.28
14546	6381	0.33
65908	36673	0.33
96379	22109	0.42
50943	91609	1.0
73149	48158	0.55
88975	41878	0.74
11689	16129	0.49
47908	98119	0.77
75250	40889	0.03
16216	26341	0.47
94781	81318	0.58
5156	61300	0.72
52940	90077	0.72
62510	61173	0.32
59077	26051	0.03
45911	4121	0.26
63125	37814	0.52
56843	77734	0.99
13062	18069	0.88
99621	80942	0.86
16557	26476	0.54
25087	69999	0.26
64425	19319	0.18
94871	81336	0.91
62862	95670	0.5
76877	82939	0.57
68161	82401	0.13
14366	31412	0.4
84898	5337	0.8
50064	34782	0.06
43582	94970	0.93
9434	33280	0.01
55797	85175	0.38
82576	31941	0.98
59553	5785	0.33
50139	22727	0.54
44629	2587	0.74
42240	8541	0.28
67280	41776	0.26
72970	43577	0.31
44500	43210	0.18
52643	59835	0.11
97232	80944	0.89
91001	67213	0.31
84488	64611	0.06
11323	99761	0.01
54469	90752	0.98
1988	85023	0.51
21644	20200	0.13
35653	35259	0.4
39185	486	0.75
20483	91342	0.44
54904	11667	0.89
6993	11503	0.82
82786	22745	0.14
54162	31195	0.8
39579	20127	0.58
77153	7137	0.31
17517	96886	0.4
50756	81242	0.53
61959	85918	0.14
28418	42687	0.46
41774	98025	0.78
60852	64063	0.57
16634	66971	0.5
95448	76720	0.31
9725	48152	0.26
37285	26431	0.06
4034	35547	0.96
9937	47727	0.63
55657	74047	0.03
99643	96421	0.76
91623	58925	0.68
78259	87722	0.4
67923	89127	0.59
6515	7532	0.36
346	85932	0.63
75151	21504	0.92
76107	34405	0.01
55191	76950	0.72
9710	83794	0.44
13931	39939	0.77
49254	42358	0.85
58371	40198	0.96
88145	3693	0.74
24263	48621	0.86
58227	44360	0.95
92270	33993	0.34
97256	50828	0.78
18854	11007	0.72
83029	1584	0.91
87772	98615	0.43
31750	70803	0.66
30617	1193	0.15
76228	58584	0.57
86388	3276	0.4
24957	70236	0.8
25024	96805	0.4
56638	6223	0.09
37053	6544	0.63
49257	11831	0.14
91291	73266	0.91
2477	80966	0.89
90821	19857	0.99
83942	62305	0.4
45972	52603	0.13
52721	16983	0.41
36856	97565	0.44
73807	55439	0.43
92986	76576	0.1
91677	72411	0.47
88006	17067	0.66
66960	76385	0.2
45785	44044	0.37
36146	14704	0.07
82237	97049	0.85
47645	22707	0.89
93394	54203	0.34
34997	49277	0.86
38631	86113	0.83
23011	94150	0.8
49387	69748	0.14
51036	17008	0.09
42946	90838	0.61
51116	19509	0.14
83261	38489	0.69
82122	39507	0.44
15536	75802	0.57
61433	54660	0.87
63634	79199	0.79
17227	24002	0.93
34689	3075	0.65
99459	5592	0.51
38151	73139	0.6
99182	49310	0.2
98712	38230	0.99
73401	78784	0.51
80407	64180	0.96
99443	66445	0.85
72384	60578	0.36
6137	54271	0.84
74070	528	0.31
22070	24124	0.77
49790	67263	0.84
70581	3552	0.1
3584	98696	0.42
10715	96276	0.29
56424	27359	0.93
27264	46721	0.58
77918	39715	0.96
64377	72659	0.89
26278	65648	0.63
35507	83364	0.97
95915	98090	0.17
38242	36573	0.42
76343	84481	0.84
28099	9018	0.44
26310	13062	0.88
53558	74648	0.11
30231	63098	1.0
87612	92256	0.17
82380	81485	0.66
2708	87301	0.35
46801	75845	0.23
75791	80748	0.52
5991	45069	0.52
81396	80891	0.87
37030	57626	0.7
13380	86891	0.86
87285	88772	0.3
17605	38177	0.88
16362	69493	0.07
37220	88496	0.15
39195	19790	0.64
16506	90216	0.74
46527	39520	0.6
21783	631	0.29
66014	31498	0.39
65676	45964	0.04
68854	16564	0.68
94529	81415	0.26
40605	94498	0.91
84128	82999	0.33
99315	76416	0.71
76038	64946	0.77
44907	38881	0.91
25456	76880	0.42
73711	22327	0.96
46859	95135	0.26
15252	86658	0.77
43981	48570	0.11
83835	30010	0.66
57922	37391	0.77
48445	78039	0.75
61257	94777	0.09
61441	46258	0.9
62204	7166	0.48
77228	35284	0.08
52111	79461	0.77
84702	69089	0.95
92992	84230	0.62
27107	30799	0.36
55943	57091	0.94
28424	25401	0.1
76731	25358	0.1
88719	35837	0.28
26431	89725	0.85
7991	51283	0.3
83090	40229	0.06
12912	73708	0.72
51915	13626	0.66
14123	29788	0.7
20265	71769	0.62
29088	89223	0.09
97259	9340	0.44
57504	45668	1.0
68583	95621	0.79
17659	60862	1.0
89292	53692	0.31
13445	30136	0.76
18036	21912	0.27
77964	39943	0.12
1727	37945	0.51
6087	45323	0.1
34291	15962	0.09
64933	65397	0.26
8353	98452	0.74
26449	6083	0.71
26740	21584	0.38
78797	36140	0.61
34977	10021	0.57
23891	86126	0.09
99280	1350	0.96
16136	50912	0.61
1330	16221	0.59
76659	95062	0.48
88876	25866	0.22
59668	89827	0.8
7663	19493	0.77
68114	11469	0.46
65354	36013	0.33
33427	2280	0.24
28989	54055	0.36
6106	66928	0.55
14860	81548	0.66
6841	85900	0.49
38619	68606	0.89
54558	66683	0.88
51058	10603	0.66
74412	83364	0.92
55937	46406	0.75
78620	52923	0.25
72908	40900	0.22
3248	98971	0.9
11904	59892	0.18
77983	59394	0.54
76286	58508	0.78
98464	77734	0.87
87817	24568	0.94
88304	43028	0.28
9829	18889	0.47
71333	31943	0.62
13402	14193	0.6
40078	94608	0.88
4992	50087	0.15
63829	43580	0.11
85123	48620	0.32
13594	39111	0.71
11664	71804	0.78
1833	55360	0.44
58914	30242	0.03
95118	61857	0.59
73295	17893	0.18
55328	24167	0.35
8904	46665	0.91
10339	34500	0.18
11902	96052	0.56
59247	10167	0.17
49508	96464	0.23
41289	48187	0.59
75630	31776	0.17
36752	76563	0.64
19255	95873	0.44
75017	63152	0.39
63458	40297	0.74
18592	90081	0.58
3811	84084	0.8
31381	25548	0.13
83249	19400	0.06
75390	21314	0.23
5435	7178	0.33
56961	39817	0.15
83625	86284	0.23
47383	31961	0.3
54020	36974	0.42
96632	23351	0.06
75664	66364	0.12
19608	18565	0.51
20797	25361	0.07
89555	45368	0.39
5126	65334	0.07
28642	70353	0.85
53126	42988	0.52
40362	54198	0.47
6608	1120	0.45
16293	29433	0.63
19150	2539	0.88
30536	90838	0.68
76680	1144	0.78
41356	603	0.58
90955	71900	0.65
5839	63956	0.37
57943	96688	0.38
23354	66334	0.54
60434	24838	0.75
6685	56262	0.89
86441	52387	0.29
22154	14425	0.52
885	29108	0.74
61446	79269	0.94
36461	31898	0.75
97924	85153	0.5
83269	80920	0.98
70704	84311	1.0
68725	5423	0.82
43291	96816	0.27
24376	56297	0.22
16414	81287	0.45
73814	65645	0.95
70144	26997	0.74
43298	13819	0.13
90966	80438	0.67
12907	88810	0.48
98487	94654	0.24
77513	48499	0.27
78575	3741	0.66
8704	43872	0.37
39979	37359	0.62
54584	61698	0.12
19921	13137	0.61
56086	10351	0.96
30519	28032	0.79
3122	75540	0.83
97933	84665	0.45
99085	79850	0.89
23046	10691	0.94
97252	13683	0.76
36863	26020	0.65
36553	99039	0.2
13999	11716	0.06
95724	24602	0.74
69265	99321	0.47
46531	85465	0.04
62874	19677	0.83
37053	16231	0.35
69697	32760	0.51
14825	849	0.21
2466	57549	0.71
84176	44272	1.0
29518	58983	0.35
35989	21679	0.77
31283	92967	0.11
32084	92308	0.66
46929	1842	0.58
19740	83256	0.28
7910	31039	0.77
74499	56607	0.2
42675	29685	0.52
10274	73028	0.36
69373	18208	0.85
77163	81595	0.52
92908	53702	0.08
72408	44738	0.36
59105	23454	0.77
10016	80128	0.51
81921	95616	0.99
84893	34394	0.54
27565	80617	0.69
37182	79282	0.89
42304	46268	0.75
34952	57613	0.46
245	33169	0.91
59092	83953	0.85
20099	20713	0.79
74455	57493	0.59
87146	42809	0.42
76623	42896	0.71
28042	94651	0.83
36768	99624	0.8
26136	68631	0.06
20286	83625	0.17
62237	16172	0.01
4147	77534	0.14
5479	74154	0.54
17368	59160	0.64
76508	20440	0.12
54385	12056	0.28
49690	8643	0.66
22237	52319	0.93
69750	53851	0.31
37622	93763	0.03
16953	37476	0.23
87021	98791	0.53
23591	22719	0.02
77924	78854	0.95
54684	97383	0.56
63165	7823	0.24
35069	69300	0.6
24522	99887	0.68
42369	85260	0.73
8117	94311	0.03
89892	4358	0.74
53874	88892	0.41
72630	71722	0.47
39280	62385	0.57
65295	61652	0.46
7160	29942	0.39
11787	12824	0.74
4660	20333	0.97
56023	82138	0.2
99752	54782	0.39
75701	20589	0.62
7173	53784	0.34
61164	68432	0.98
91924	65892	0.55
28508	21903	0.37
37270	94038	0.75
29009	77333	0.63
22177	8258	0.39
51994	26502	0.22
523	55747	0.01
29381	45879	0.01
76716	58323	0.59
82571	97025	0.23
56419	87966	0.79
97213	75853	0.88
554	80871	0.51
92879	4002	0.27
15810	86969	0.62
98640	42110	0.61
79250	44023	0.43
68696	80993	0.06
28903	33857	0.64
60909	66234	0.05
99213	85724	0.45
71767	76465	1.0
53086	73091	0.57
38960	51811	0.39
72986	2578	0.2
72394	65030	0.53
86706	27327	0.53
69256	82271	0.22
46666	89141	0.58
40031	20909	0.89
42542	48894	0.69
51941	43345	0.68
12608	70935	0.75
40392	67254	0.08
12365	11073	0.1
29587	69324	0.7
68766	59144	0.66
32160	45586	0.8
6005	19516	0.95
51054	89835	0.61
25552	1420	0.83
4339	66869	0.37
85058	37956	0.9
16973	78428	0.5
16017	43640	0.42
7553	30300	0.26
83088	98211	0.68
13567	67322	0.94
61006	26506	0.35
42103	81763	0.22
32264	67388	0.87
42561	54912	0.02
91335	60512	0.1
6666	754	0.58
76844	45971	0.28
51551	55113	0.83
64105	74391	0.51
13286	60561	0.7
41947	18570	0.72
28014	2142	0.13
79087	14189	0.7
91952	86091	0.97
39771	31061	0.04
42973	70229	0.07
79388	22127	0.57
73035	75613	0.66
69049	98212	0.01
52643	6783	0.85
24054	16161	0.83
91653	55025	0.35
83642	64448	0.95
66159	1627	0.08
8033	90613	0.7
61944	33472	0.36
61233	13527	0.93
58188	38992	0.32
3036	31393	0.43
7401	94599	0.24
46113	86419	0.55
61473	11926	0.05
76247	19435	0.93
13627	50899	0.85
59001	20897	0.44
72206	29725	0.05
17065	42351	0.65
62138	59499	0.8
79651	84519	0.39
43312	60698	0.67
29096	2474	0.02
95744	87417	0.24
55960	28339	0.95
86445	52890	0.22
81467	35353	0.98
99854	73748	0.29
19810	7007	0.83
40855	71408	0.62
14696	1595	0.67
6488	93442	0.8
95725	49380	0.94
23837	29394	0.44
26935	47362	0.42
8248	82648	0.56
29795	56519	0.41
25085	75633	0.18
89561	48567	0.72
38364	88006	0.95
81362	79159	0.64
38827	4396	0.72
46977	12906	0.29
35609	46814	0.73
86321	62481	0.5
26383	24208	0.02
73689	70872	0.1
76184	55403	0.59
18134	87008	0.71
8388	70764	0.47
37478	8152	0.48
1862	13974	0.92
87488	17231	0.54
32435	33828	0.17
52391	79844	0.91
24504	20193	0.37
93821	90832	0.35
69040	55877	0.28
4994	61335	0.58
42722	30945	0.68
6014	31238	0.91
98083	81915	0.15
48891	34425	0.37
84965	23237	0.51
6348	74380	0.38
64262	96829	0.83
98376	71223	0.91
15627	25431	0.63
79141	89499	0.67
55438	70424	0.27
95683	32789	0.06
8296	51022	0.23
80606	30863	0.87
92113	97495	0.64
17192	49412	0.27
61294	70857	0.11
82785	27248	0.06
68123	72627	0.14
10603	52901	0.37
720	13723	0.63
30367	5463	0.92
34837	79778	0.3
56909	48770	0.03
50682	90259	0.57
34242	43356	0.21
51830	41475	0.81
15715	15249	0.83
66993	34405	0.7
98242	59322	0.3
80238	98425	0.34
42305	9576	0.72
1103	59862	0.23
12447	85773	0.48
44607	50316	0.56
49929	97312	0.44
70099	41036	0.49
58703	94844	0.96
18479	65224	0.86
16368	6083	0.23
84696	61768	0.81
66051	74085	0.04
3953	96907	0.41
41900	85999	0.34
65440	36819	0.88
21688	8078	0.73
83613	78702	0.59
96156	76590	0.32
59691	45184	0.32
28070	1890	0.42
16583	22052	0.11
55225	58733	0.61
82244	42524	0.29
20458	43219	0.73
75148	51213	0.9
27324	60827	0.55
7189	1844	0.43
60854	20742	0.97
84536	21680	0.74
27505	99573	0.38
3166	52222	0.39
19634	23446	0.76
50392	73866	0.19
70238	23879	0.23
67898	2147	0.47
82909	80568	0.7
61770	80572	0.12
29611	20279	0.09
63766	66092	0.26
46784	12900	0.44
26018	12274	0.48
41722	552	0.34
80480	18548	0.04
50935	36070	0.03
50665	21599	0.45
48056	88860	0.23
90591	68377	0.39
88817	858	0.6
82986	2889	0.37
3548	82761	0.94
31016	5885	0.97
47171	5396	0.27
77277	18938	0.46
28218	37247	0.09
57425	28488	0.77
64959	90047	0.31
76345	95386	0.11
32620	56614	0.53
60118	49392	0.39
12084	25398	0.67
28567	19132	0.85
70547	91039	0.23
48690	95511	0.2
77286	3130	0.05
81184	94862	0.67
25804	65828	0.13
21577	56708	0.1
21501	76901	0.75
89169	99684	0.59
27368	6691	0.34
52289	20513	0.79
21372	21335	0.69
66931	2208	0.08
80963	73777	0.94
77226	64431	0.15
32687	56201	0.87
4411	57571	0.42
64713	70472	0.59
95472	5587	0.68
18691	21376	0.81
4386	64346	1.0
76910	70306	0.84
95221	61387	0.44
37737	42027	0.17
44166	76101	0.52
75290	56130	0.87
48108	31834	0.46
6996	76815	0.86
1818	37980	0.76
19323	18253	0.16
58020	35600	0.7
77252	43872	0.03
60645	65187	0.69
15089	34909	0.97
70990	37068	0.95
6521	46260	0.61
55495	54671	0.64
35223	74506	0.84
58028	61017	0.51
83219	27495	0.07
80167	8884	0.44
60473	10785	0.09
18783	89516	0.72
6290	56834	0.4
25488	74349	0.14
47934	34503	0.97
76661	21493	0.74
76025	10709	0.33
23493	84409	0.6
88615	41566	1.0
11851	17811	0.81
59312	43020	0.78
95607	46316	0.43
47488	76959	0.99
1473	4328	0.91
43360	48576	0.07
10538	20452	0.28
29076	89002	0.7
38033	76158	0.64
55056	73106	0.4
91472	70863	0.46
73997	65186	0.52
89056	11651	0.82
54781	20607	0.85
57730	39303	0.85
6442	81404	0.93
79889	79645	0.27
83511	35006	0.02
13466	42111	0.6
72975	28696	0.88
50455	95254	0.04
19266	47779	0.4
62090	62250	0.46
23234	79542	0.41
57672	40975	0.32
12193	52444	0.06
79785	84744	0.77
9640	74145	0.84
29228	45418	0.96
10423	58631	0.52
25881	90724	0.81
30999	29496	0.69
45331	48708	0.86
77764	80495	0.65
9832	97714	0.37
21292	13504	0.6
18081	47158	0.5
76518	53437	0.7
84294	68873	0.21
70712	26145	0.73
39831	36340	0.84
48682	82398	0.88
91847	48444	0.86
49639	6879	0.1
34340	41480	0.61
18794	74491	0.62
46035	743	0.99
3433	69093	0.57
91845	19165	0.24
9070	72298	0.63
66050	6236	0.85
51936	96765	0.21
94887	41322	0.6
26297	96268	0.89
50527	34516	0.09
66	1946	0.16
48653	79021	0.03
67154	25605	0.63
68497	81878	0.84
74851	86758	0.87
98119	35591	0.28
12984	64372	0.05
1913	34162	0.9
40328	87627	0.61
44600	52967	0.86
9121	92820	0.12
75238	41320	0.1
41548	51120	0.09
4304	309	0.63
63318	63550	0.09
44545	22313	0.44
60006	89407	0.85
5242	65752	0.7
39822	31206	0.72
40434	91935	0.23
8027	91585	0.55
37888	96234	0.03
60429	17747	0.81
57708	86602	0.83
6154	19768	0.26
8951	94785	0.48
81267	16871	0.99
52836	24814	0.84
74177	20419	0.26
75124	44302	0.25
2610	25927	0.07
88009	60034	0.07
82791	75572	0.34
1380	52288	0.13
63703	93290	0.23
93893	14528	0.4
22462	8751	0.16
99863	68618	0.48
32167	32601	0.35
4932	89743	0.66
33346	91601	0.26
53896	2015	0.8
91822	56725	0.39
80578	1976	0.17
43970	3504	0.08
60885	99966	0.41
4129	53248	0.36
5335	85698	0.12
37786	72132	0.69
39825	35353	0.64
28658	45600	0.16
30706	21827	0.57
98101	9781	0.23
49135	43575	0.54
71199	12900	0.6
57074	43015	0.9
70725	32628	0.09
83388	32670	0.84
399	43479	0.26
75264	41527	0.08
48742	97978	0.63
76863	97665	0.46
83232	49426	0.56
72527	85529	0.53
7592	5554	0.45
68709	95711	0.21
31855	96729	0.66
42447	13246	0.16
7165	53381	0.61
79277	94601	0.49
20041	77117	0.1
16732	14401	0.49
97533	77122	0.34
43837	47922	0.54
768	45938	0.59
49175	18975	0.52
16197	40042	0.68
22160	40254	0.6
30454	46126	0.77
92779	32058	0.39
38301	83626	0.45
42338	23487	0.65
47553	22082	0.55
3311	18048	0.06
88823	75488	0.97
71388	21751	0.26
12225	55793	0.5
99417	65500	0.79
62133	33388	0.63
31150	66949	0.47
28885	71280	0.84
43145	21750	0.49
96275	24849	0.75
74646	55892	0.48
71113	84869	0.95
77833	63332	0.79
67076	86764	0.66
18100	61154	0.06
93807	74767	0.31
75664	49476	0.99
43788	73741	0.58
8618	28640	0.72
16741	98021	0.07
90602	34562	0.62
9436	554	0.56
72188	14667	0.9
28420	28946	0.45
47802	75005	0.99
34425	48716	0.78
69852	70612	0.27
13069	25741	0.52
62410	54052	0.24
46914	61521	0.91
14169	65025	0.42
73125	29334	0.06
38463	71128	0.9
87301	51328	0.21
78024	16399	0.84
83096	65778	0.35
8349	51680	0.86
74010	60033	0.26
14136	21470	0.22
21986	33411	0.06
17989	24801	0.32
9820	74385	0.73
88046	18249	0.73
88417	47628	0.75
34973	38183	0.33
26960	46931	0.19
86320	76241	0.22
10096	2708	0.3
98383	36612	0.95
68248	87037	0.29
92878	80856	0.85
18242	87649	0.01
38742	28095	0.08
7902	50936	0.05
82088	1192	0.37
1283	55869	0.38
81649	71300	0.25
78199	69281	0.04
72016	68455	0.1
67093	87681	0.21
72757	65104	0.94
38835	26504	0.79
15627	19700	0.61
68072	40847	0.21
21342	60114	0.93
94989	96435	0.24
82325	26122	0.3
10367	29337	0.33
45330	99458	0.51
26338	5868	0.73
48870	85382	0.24
47162	88754	0.4
54102	34651	0.99
34396	99576	0.85
62215	33265	0.16
75236	51844	0.05
1249	93561	0.72
81493	70301	0.14
52805	99635	0.47
70326	34795	0.78
24853	54323	0.79
8008	97258	0.14
17974	68600	0.32
80447	20840	0.68
9448	70417	0.73
60170	71415	0.99
58314	54941	0.5
85711	37247	0.86
474	59726	0.21
93537	14247	0.11
84045	87612	0.45
32723	35403	0.63
75369	89890	0.65
74084	60880	0.48
85077	23382	0.39
71639	54917	0.9
31506	7262	0.13
97927	48050	0.92
69796	32519	0.29
36299	14712	0.92
57372	60372	0.05
16002	46467	0.74
71063	90556	0.46
55688	21062	0.73
76915	50238	0.33
93274	85480	0.82
63458	61423	0.67
3022	54738	0.57
19054	36657	0.24
94391	35806	0.31
94209	84267	0.98
9188	32091	0.37
12025	35291	0.38
69507	25253	0.51
85150	54465	0.97
24862	80176	0.61
2472	95797	0.73
18160	20315	0.57
82768	4887	1.0
15482	73047	0.69
20225	26260	0.92
23927	6390	0.46
32271	98328	0.14
26444	91503	0.04
67873	99222	0.08
83931	17684	0.29
92812	15974	0.07
48925	4030	0.72
98847	24472	0.68
36374	31275	0.1
14349	95081	0.72
18090	55793	0.75
67133	51286	0.59
10155	37905	0.39
9460	76828	0.6
36307	55131	0.86
33684	40108	0.54
46866	14289	0.58
54938	70496	0.06
48129	572	0.03
25829	68347	0.49
17886	61661	0.72
65523	55309	0.04
8860	87890	0.61
11988	11803	0.83
21294	27395	0.37
80358	41006	0.17
25842	7743	0.71
50488	40485	0.19
22136	68086	0.48
88108	35896	0.16
96152	40265	0.75
87052	98565	0.97
65308	88639	0.48
69917	66190	0.33
54499	34814	0.38
56091	32533	0.18
43739	31748	0.34
7310	1651	0.55
5254	97661	0.05
32759	68675	0.24
94726	21787	0.09
44411	6898	0.66
74398	46593	0.58
25660	15998	0.6
90779	60335	0.26
69566	71169	0.08
1045	29497	0.11
4925	20016	0.59
2618	62458	0.75
97854	4424	0.85
49666	52824	0.48
39256	4805	0.48
60931	74343	0.35
17628	81360	0.31
23462	34867	0.45
56973	34108	0.74
23931	1978	0.4
95049	10213	0.51
90654	85342	0.4
53428	96806	0.49
19988	87295	0.46
33275	35100	0.03
49969	86365	0.96
81312	44422	0.35
5912	65400	0.19
55047	30754	0.68
74796	17179	0.4
55987	57875	0.2
17382	70153	0.55
97675	30897	0.03
69568	39707	0.21
6134	67837	0.01
2732	10048	0.46
38434	18206	0.21
84254	58633	0.46
53249	83816	0.3
24794	61423	0.31
1159	63526	0.32
7292	36480	0.07
7247	79680	0.83
90829	6100	0.6
64371	12144	0.63
87610	10938	0.58
81844	71514	0.57
31596	70277	0.98
17926	38773	0.93
73887	67771	0.16
97015	89402	0.36
35728	28674	0.84
88290	70520	0.81
79010	62401	0.39
17938	20381	0.77
58302	96084	0.25
53241	86423	0.84
16913	52959	0.34
92067	13961	0.19
81726	26569	0.94
25848	41809	0.65
82260	12995	0.47
33648	62320	0.48
47049	35539	0.05
13384	40488	0.24
21549	30353	0.89
74006	43513	0.3
9503	94103	0.63
32607	28018	0.35
38523	76828	0.74
10774	16968	0.88
36047	41307	0.06
76319	14712	0.75
87365	64449	0.98
29602	1183	0.5
52732	75682	0.04
87691	12301	0.2
32284	5121	0.24
65583	27786	0.42
86278	92928	0.48
59467	26274	0.21
99805	28605	0.73
50209	91074	0.4
28955	777	0.1
68715	84575	0.75
19660	28816	0.19
32467	34879	0.52
59667	10611	0.94
46145	29906	0.92
35000	92208	0.48
81045	53131	0.78
48557	41914	0.77
32914	70011	0.81
95330	24940	0.8
45664	337	0.09
13710	95618	0.82
88383	7374	0.74
54232	50003	0.15
83219	27296	0.92
26690	60415	0.1
7324	43747	0.7
38543	94179	0.37
67658	78115	0.63
59171	23940	0.44
51134	87447	0.7
37553	66993	0.34
67725	10646	0.76
83121	37031	0.15
6823	3206	0.8
83348	93892	0.71
45541	93270	0.06
32927	62720	0.97
83434	6359	0.54
62522	85701	0.23
15453	65424	0.27
69408	3334	0.62
1223	74573	1.0
69602	40746	0.84
70398	3024	0.5
86871	17532	0.52
15546	4355	0.62
99205	27809	0.26
75091	44015	0.45
60411	32100	0.79
4864	49431	0.24
45199	20757	0.02
14554	24126	0.07
53596	36805	0.76
65266	43752	0.41
75992	72336	0.44
82537	39785	0.42
91534	37625	0.09
44360	87761	0.39
29796	97118	0.82
76876	485	0.85
3544	53150	0.62
38004	55439	0.82
54039	40979	0.91
59164	22900	0.61
81046	69051	0.25
98458	42203	0.26
11890	7845	0.45
88554	84045	0.77
57785	13797	0.05
87661	82426	0.28
71910	45957	0.34
59558	1803	0.64
18679	11918	0.28
45493	84297	0.98
23389	60103	0.56
52901	52338	0.41
22114	77734	0.86
